t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
310.020111,0.000016,0.0015,0.3522,0,,,,,
311.020325,0.000013,0.0012,0.2917,0,,,,,
312.020538,0.000014,0.0013,0.2990,0,,,,,
313.019592,0.000013,0.0012,0.2918,1,307.020599,796.3418,-1,1,1
314.019806,0.000013,0.0012,0.2922,0,,,,,
315.020020,0.000013,0.0012,0.2930,0,,,,,
316.020233,0.000013,0.0012,0.2927,0,,,,,
317.020447,0.000014,0.0013,0.2961,0,,,,,
318.019531,0.000014,0.0013,0.3052,0,,,,,
319.019714,0.000013,0.0012,0.2884,0,,,,,
320.019928,0.000014,0.0013,0.3064,0,,,,,
321.020172,0.000013,0.0012,0.2878,0,,,,,
322.020386,0.000014,0.0013,0.3101,0,,,,,
323.020599,0.000014,0.0013,0.3026,0,,,,,
324.019653,0.000014,0.0013,0.2991,0,,,,,
325.019867,0.000013,0.0012,0.2835,0,,,,,
326.020111,0.000033,0.0030,0.7175,0,,,,,
327.020294,0.000039,0.0036,0.8489,0,,,,,
328.020508,0.000039,0.0036,0.8492,0,,,,,
329.019592,0.000039,0.0035,0.8374,0,,,,,
330.019806,0.000039,0.0036,0.8507,0,,,,,
331.019989,0.000039,0.0036,0.8553,0,,,,,
332.020233,0.000039,0.0036,0.8422,0,,,,,
333.020447,0.000039,0.0036,0.8428,0,,,,,
334.019501,0.000039,0.0036,0.8489,0,,,,,
335.019714,0.000040,0.0036,0.8599,0,,,,,
336.019928,0.000039,0.0035,0.8397,0,,,,,
337.020172,0.000039,0.0036,0.8470,0,,,,,
338.020355,0.000038,0.0035,0.8361,0,,,,,
339.020569,0.000040,0.0036,0.8630,0,,,,,
340.019653,0.000038,0.0035,0.8319,0,,,,,
341.019836,0.000039,0.0036,0.8544,0,,,,,
342.020050,0.000039,0.0035,0.8394,0,,,,,
343.020294,0.000039,0.0036,0.8405,0,,,,,
344.020508,0.000039,0.0036,0.8443,0,,,,,
345.019562,0.000039,0.0036,0.8508,0,,,,,
346.019775,0.000041,0.0037,0.8833,0,,,,,
347.019989,0.000039,0.0036,0.8431,0,,,,,
348.020233,0.000040,0.0036,0.8629,0,,,,,
351.019714,0.000040,0.0036,0.8593,0,,,,,
352.019928,0.000038,0.0035,0.8304,0,,,,,
353.020142,0.000040,0.0036,0.8613,0,,,,,
354.020355,0.000039,0.0036,0.8546,0,,,,,
355.020569,0.000040,0.0036,0.8608,0,,,,,
356.019623,0.000039,0.0036,0.8578,0,,,,,
357.019836,0.000039,0.0036,0.8428,0,,,,,
358.020050,0.000040,0.0037,0.8660,0,,,,,
359.020294,0.000038,0.0035,0.8295,0,,,,,
360.020508,0.000040,0.0036,0.8607,0,,,,,
361.019562,0.000039,0.0036,0.8521,0,,,,,
362.019775,0.000040,0.0036,0.8599,0,,,,,
363.019989,0.000040,0.0037,0.8656,0,,,,,
364.020203,0.000039,0.0036,0.8574,0,,,,,
365.020416,0.000040,0.0036,0.8591,0,,,,,
366.020630,0.000039,0.0036,0.8495,0,,,,,
367.019684,0.000040,0.0036,0.8596,0,,,,,
368.019897,0.000040,0.0037,0.8675,0,,,,,
369.020142,0.000040,0.0037,0.8700,0,,,,,
370.020355,0.000039,0.0036,0.8478,0,,,,,
371.020569,0.000040,0.0037,0.8735,0,,,,,
372.019623,0.000039,0.0036,0.8567,0,,,,,
373.019836,0.000040,0.0037,0.8700,0,,,,,
374.020050,0.000039,0.0036,0.8480,0,,,,,
375.020264,0.000040,0.0037,0.8649,0,,,,,
376.020477,0.000039,0.0035,0.8395,0,,,,,
377.019562,0.000040,0.0037,0.8646,0,,,,,
378.019745,0.000039,0.0036,0.8508,0,,,,,
379.019958,0.000040,0.0037,0.8670,0,,,,,
380.020203,0.000039,0.0035,0.8377,0,,,,,
381.020416,0.000040,0.0037,0.8676,0,,,,,
382.020630,0.000039,0.0036,0.8463,0,,,,,
383.019684,0.000040,0.0036,0.8581,0,,,,,
384.019897,0.000039,0.0036,0.8449,0,,,,,
385.020142,0.000039,0.0036,0.8570,0,,,,,
386.020355,0.000040,0.0037,0.8656,0,,,,,
387.020538,0.000039,0.0035,0.8395,0,,,,,
388.019623,0.000039,0.0036,0.8574,0,,,,,
389.019836,0.000039,0.0036,0.8462,0,,,,,
390.020020,0.000040,0.0037,0.8649,0,,,,,
391.020264,0.000039,0.0036,0.8579,0,,,,,
392.020477,0.000040,0.0036,0.8604,0,,,,,
